Bedrooms,Bathrooms,SquareFootage,LotSize,YearBuilt,Location,ProximityToAmenities,CrimeRate,SchoolQuality,AvgIncome,PropertyTaxRate,HOAFees,HouseStyle,GarageSpaces,Basement,Fireplaces,HeatingType,CoolingType,RoofQuality,ExteriorQuality,KitchenQuality,TotalRooms,LotConfig,Neighborhood,ConditionOfHouse,DistanceToWork,AccessToPublicTransport,WalkScore,EnergyEfficiency,RenovatedYear,Age,SalePrice
5,3,3669,0.7650063793682442,2011,Urban,1.166852004114621,30.960074508550008,4,69426,2.1860813911714922,43.72454218444333,Colonial,1,Yes,2,Oil,Central,3,1,2,12,FR2,South,9,16.965103414364567,2,39,0.896326781099287,1964.0,11,741962.5540393176
4,1,826,0.49180248588561215,1949,Urban,1.3266673101687918,32.01101410059012,7,36336,1.5115147073671578,278.9503894052546,Ranch,2,Yes,1,Oil,None,4,2,1,5,FR3,North,2,12.581920921171719,9,78,9.112821722034727,1950.0,73,168780.36748495378
1,3,4147,0.8804621480491747,2001,Suburban,4.175450693394939,83.8352904049016,8,142200,1.6136942077083645,126.94042306201597,Bungalow,0,Yes,0,Electric,Window,2,2,3,14,FR2,East,2,23.950601285328414,1,73,3.873437396580346,1975.0,21,898786.5780046601
5,2,864,0.24326465137928666,1990,Suburban,2.3696772379137103,65.42299779998744,5,47256,2.684181817949412,69.52956289696476,Ranch,1,Yes,1,Gas,Window,4,1,3,4,Corner,East,8,1.8175594987942434,2,32,3.483875111152135,1967.0,32,264409.4536530178
2,3,1995,0.17101709520032232,1951,Suburban,2.4854582385120607,27.542990363947283,1,63719,1.654586086401521,109.49011494577876,Cape Cod,3,No,0,Electric,Window,4,1,4,14,CulDSac,South,6,12.616345313891628,2,72,2.043996188759394,1976.0,71,409790.22753093933
2,1,4157,0.32123334111258595,1932,Urban,4.680975928117092,96.7739954659086,4,72017,0.552980615569632,288.8815337488537,Bungalow,0,Yes,0,Oil,None,2,2,4,9,FR3,North,3,9.889151302632834,7,51,8.974225712283456,1983.0,90,717151.340774495
5,1,1245,0.5549985269362435,1900,Rural,3.2217208553881065,32.15418323978714,10,75704,1.068727227172656,32.56725072198052,Bungalow,0,Yes,2,Solar,Window,1,1,1,6,CulDSac,North,2,4.664986545101691,6,32,2.1750533368783387,2016.0,122,270120.87618707685
4,3,3590,0.5350337056388712,2007,Suburban,4.503471737608053,99.82340258287203,3,60013,1.6890515357706475,217.10929808420875,Contemporary,3,Yes,0,Oil,None,1,2,1,10,Inside,Central,5,11.674721401927375,9,72,6.3667286800138365,1997.0,15,747126.6902654046
2,3,2499,0.8295688197927573,1952,Rural,2.3368933911735117,99.61636931702633,10,109991,1.5609907318713394,67.61392547758194,Contemporary,3,No,2,Solar,None,2,1,4,9,FR3,North,8,20.347608206442132,7,77,8.80765011608103,1955.0,70,524325.8205509044
4,1,3104,0.4343402235838165,1959,Urban,0.8322376667396417,19.12105177467418,5,100258,2.6509253432012017,136.33852619724075,Bungalow,1,Yes,0,Solar,Central,3,3,4,14,Inside,East,6,11.169497608459526,3,95,0.349136146032174,1985.0,63,639007.3868994938
2,2,3372,0.5101272049769332,1933,Suburban,4.656684410963019,31.274111618840017,10,108348,1.8553437732654166,95.37716487163195,Cape Cod,3,No,2,Gas,Window,1,3,4,10,FR3,Central,3,17.610193972894773,3,36,8.287917053001957,1973.0,89,679335.4257420345
2,2,1754,0.06269929909642585,1903,Rural,2.3476550667709377,48.60441984846542,10,197848,2.2240893547878025,441.4877499154486,Colonial,2,No,0,Oil,Window,4,4,2,8,Corner,North,9,17.98794798020962,1,69,4.105994216897745,1989.0,119,353879.5673532617
3,3,1187,0.4392522746207921,1916,Suburban,0.9899939672062271,66.4100671147891,6,40060,1.6733082426086752,354.00566543564474,Contemporary,0,Yes,1,Electric,None,2,1,3,4,CulDSac,South,8,17.819778248211982,8,68,6.579745752652118,2010.0,106,218406.26151686825
2,2,2421,0.665385521302825,1903,Suburban,1.5817391274892192,52.80474490037993,2,167727,1.5991393351479122,434.2312894737352,Cape Cod,2,No,0,Gas,None,4,2,1,6,CulDSac,East,6,16.12119057635406,1,3,3.7240456322555393,1989.0,119,383081.8546222566
1,1,1585,0.06473291409526258,1942,Suburban,0.348932689475817,96.94414691322568,7,79923,1.6157166711858781,191.73141727384623,Cape Cod,1,Yes,1,Solar,Central,1,1,1,6,FR2,West,1,3.9511529526304434,2,59,6.955162563474939,1962.0,80,290265.8761711688
5,3,4679,0.31683786692693156,2017,Rural,2.3946728981362875,72.39891642356915,3,108563,1.5273039242345972,156.70668242683504,Contemporary,3,No,0,Oil,Window,2,1,2,10,FR3,South,2,6.944449859342115,7,79,2.5429491455769915,2002.0,5,945929.6841193747
5,1,3948,0.24755854132492044,1989,Urban,4.280328042360159,21.20448493829744,1,165102,1.8464584646355084,190.29359744888353,Colonial,0,No,0,Electric,None,2,4,4,6,FR3,South,4,24.10197874940418,1,73,0.21930542435396272,1950.0,33,804517.2090092215
4,1,4431,0.08988615746410883,1903,Suburban,4.674544234432778,10.509755021363832,10,119779,1.1261085043840091,9.274097862203734,Contemporary,3,Yes,2,Gas,Window,1,2,3,14,Inside,North,2,15.31978192321995,4,30,9.477875147879535,1996.0,119,829655.492175981
2,2,1841,0.5052970854188106,1900,Urban,4.669750816767855,68.84012907093567,3,194361,2.727637984604552,362.3521375742791,Cape Cod,3,No,0,Electric,Window,1,1,4,8,FR3,Central,3,21.329251317171295,9,94,0.16367764040082777,1999.0,122,319102.51463229733
1,3,789,0.22263712856674867,1970,Urban,0.7136271255808591,15.845244018076299,9,180811,1.3327138702346824,174.88622844753914,Ranch,1,Yes,0,Oil,Window,2,2,1,7,CulDSac,Central,8,17.31231786627647,8,13,8.24099289633507,2003.0,52,231129.1769711048
4,3,1580,0.7559274626498111,1993,Rural,1.9720640243041794,78.76768403357542,10,129704,0.8688095854433671,156.66190178839585,Contemporary,1,No,0,Electric,None,3,1,2,7,FR3,East,9,1.6413625077570306,8,76,1.691375933224738,1960.0,29,423609.35042628663
3,2,2298,0.8555314895751811,1949,Rural,0.23832092228846122,31.103666726033698,6,159157,0.7413761964943628,299.07053268526647,Cape Cod,1,Yes,1,Gas,Window,2,4,3,10,FR2,North,6,23.988306186028066,3,59,3.922202286020279,2017.0,73,465195.9535279138
4,1,2315,0.5683059235356904,1972,Urban,4.290310190360216,32.68932630556065,6,140234,0.533557287800319,218.12495585490822,Contemporary,1,Yes,2,Electric,None,3,2,3,4,FR2,Central,4,2.3975637386069595,5,67,8.224923765060558,,50,503152.638646412
4,1,3193,0.9826219753950844,1960,Suburban,1.8579032339042418,1.0798392389511968,4,91687,1.5571401964171536,490.4216841119493,Cape Cod,0,Yes,2,Oil,Central,4,1,3,10,CulDSac,West,2,28.323634509177907,4,25,2.0593215031234537,2007.0,62,638096.0635860303
2,1,4736,0.4779546428970655,1934,Rural,3.1924734366719507,70.10112670950407,8,66491,0.9690274713635617,178.12652144940066,Colonial,2,Yes,0,Gas,Central,3,3,3,11,CulDSac,North,7,6.853619190299737,8,23,8.657076055250357,2021.0,88,885161.9323279865
3,1,1698,0.5376997997136698,1907,Suburban,3.603002346578714,11.32697530646858,5,102115,0.5541197564681197,306.9479211039567,Cape Cod,2,No,0,Solar,None,3,2,2,6,CulDSac,North,7,15.615981232074413,7,55,4.977589391019014,1982.0,115,303853.47599601845
4,3,2926,0.9897568662598626,1923,Suburban,2.2062388817414615,77.28805774635181,7,147935,1.8000488657238094,155.82555030482587,Bungalow,0,Yes,1,Gas,Window,1,4,1,6,FR3,Central,9,2.3758472527407024,7,8,3.661534627172766,1994.0,99,560170.7813930348
1,3,3847,0.26997101416679636,1982,Suburban,1.6015674490961909,49.18678219172068,9,113778,2.1999463716269037,495.29749010532834,Ranch,3,Yes,0,Oil,Central,2,3,3,7,FR3,South,5,26.900505170641726,7,34,6.624377467363361,2007.0,40,788378.1769198559
1,2,1495,0.94541864269306,1935,Urban,4.8148432595681285,78.4279814954569,5,165853,0.7143776272777609,222.55551736006407,Cape Cod,0,Yes,2,Electric,Central,4,2,3,9,Corner,North,4,29.408237509661728,1,78,3.4138972198095754,2014.0,87,314595.8170965606
5,2,2274,0.09069567736315759,1949,Suburban,4.825992302616886,58.392653919774126,5,50448,1.652301932299149,317.0644054334015,Contemporary,2,Yes,2,Solar,None,2,2,1,10,Inside,South,6,4.815628830275101,7,23,3.47288358996357,1967.0,73,438579.17853198585
3,3,3509,0.474067545750035,2015,Urban,1.5182382033471076,8.243327201899076,4,81550,2.3590716965018665,63.36083547633853,Contemporary,2,No,1,Solar,None,3,2,4,4,FR3,East,2,9.225703003558833,4,30,7.335263909383032,1976.0,7,802492.3164284952
3,3,1530,0.11650333652641248,1942,Urban,2.4501629740478448,76.56523367051831,6,79294,2.964517052521063,366.51210743182907,Cape Cod,0,Yes,1,Electric,None,3,2,3,7,Corner,East,2,0.9682954429185099,3,82,3.0983222453910786,1988.0,80,314680.2547244073
5,1,4984,0.7427730057679609,1926,Suburban,4.86693637743411,6.979948489474975,2,51446,2.1679758616064024,134.605028937811,Bungalow,1,No,2,Oil,None,3,1,3,10,Corner,Central,9,23.715482013039967,5,65,2.0077264835442508,2005.0,96,894144.1137544886
4,1,1323,0.6279884890860169,1931,Suburban,0.12385519751196582,47.87017205693323,3,106579,1.1120988770238014,224.30662641483596,Cape Cod,3,Yes,1,Gas,None,2,1,4,14,FR2,East,7,9.688197814101672,2,65,8.07646127996572,1999.0,91,276716.4679366894
3,2,3540,0.7213025502942166,1977,Suburban,2.1221234170578316,17.23492141449633,1,144679,2.291384099447499,441.56653116372894,Colonial,0,Yes,0,Oil,None,3,2,1,5,FR3,Central,7,17.87070534558402,8,40,8.053710337272317,1970.0,45,696459.6654047003
1,3,1689,0.4057563799696161,2020,Suburban,0.5922419934367453,75.2335177977885,2,115615,1.9948235670495749,485.27625744255073,Bungalow,2,Yes,0,Solar,None,2,4,1,4,Corner,Central,5,1.6569457877604301,9,35,4.9758570370686925,2016.0,2,409024.4161533324
1,2,1535,0.40100783732981127,1917,Urban,2.594874031256753,91.15912278061266,2,47101,1.0294982214538693,212.2860509201785,Cape Cod,1,Yes,1,Gas,Window,4,1,3,4,FR2,South,7,21.60607786690505,5,33,5.266556161629551,1956.0,105,258860.97128781513
2,3,2895,0.09305331501284989,1927,Suburban,0.22088277724838706,55.41261633582742,8,58016,2.6277770646188867,417.4013339772499,Ranch,3,Yes,2,Gas,Window,4,2,1,13,Inside,South,9,16.117416919023444,3,38,6.9607662576763865,2008.0,95,583165.4200756489
3,1,755,0.38244769255315775,1928,Suburban,2.0938023138140767,52.71472942991805,8,180004,1.5685110680690022,26.674497274930374,Bungalow,2,Yes,1,Electric,Window,2,2,4,9,FR2,East,5,21.88691725696564,7,82,5.092742917624334,2013.0,94,184090.18506967073
4,2,1670,0.9328239821489565,1915,Urban,1.1814254664481423,76.3963196325618,2,120481,2.9049441368353146,423.7870148951313,Cape Cod,3,No,2,Oil,Window,4,4,2,8,Inside,South,9,23.792147237953433,1,22,4.170399589692325,1984.0,107,317593.15631163394
5,2,2558,0.4102652103214265,1998,Rural,2.7132109760478302,0.5078812975727209,6,82802,2.307252518619445,314.75516107632484,Ranch,1,No,1,Gas,Central,1,4,4,4,CulDSac,North,1,3.1326645522755943,3,79,9.948941932967458,2019.0,24,584550.4991840747
5,3,3101,0.8397993209108715,1946,Rural,4.980368880593428,91.77586426351607,5,37549,2.1114078865795554,244.353084195801,Cape Cod,2,Yes,1,Electric,Window,3,4,4,13,CulDSac,West,3,17.55371756340014,9,43,1.4764042785255893,1977.0,76,640709.943666991
4,1,4819,0.8502092295124374,1958,Urban,4.022626915121064,19.744881709113173,3,186434,2.320882093691405,444.9818525686239,Colonial,1,Yes,1,Oil,Central,3,3,2,6,FR2,North,7,19.673348999507844,2,69,5.927279792398607,2013.0,64,925742.8724746123
2,2,4430,0.40457909856027213,1930,Rural,4.2436462489596645,98.41188838262373,5,77842,1.6952425470455539,422.6686112532069,Contemporary,0,Yes,0,Solar,Central,3,2,4,14,CulDSac,North,4,15.743203241377353,9,57,8.858630260756602,2004.0,92,839258.9483158047
5,1,1454,0.6503892463763796,1903,Urban,3.2127984380594965,73.62539479604622,5,76539,1.763066194504185,148.472547976786,Cape Cod,0,No,0,Solar,Central,1,4,3,10,FR3,Central,2,5.881077248821106,1,58,6.872150411811147,1952.0,119,241345.98041298494
3,2,1239,0.14060302215940568,1936,Suburban,0.303643256534067,77.42511477006711,5,63717,2.62801846361186,395.74419117237875,Bungalow,3,Yes,2,Oil,None,3,2,3,12,FR2,West,3,23.97011987970324,4,25,8.809232990882384,2020.0,86,253077.44472082902
2,1,2838,0.14849465169756265,1916,Suburban,1.1133086126163063,65.62029803736066,3,184088,2.202321341608757,49.745466831186306,Cape Cod,1,No,1,Gas,Central,2,1,1,12,Corner,Central,7,29.92502070076815,6,21,3.3633472035467262,1998.0,106,494300.383520383
3,3,2202,0.09622478047862765,1938,Rural,4.63281632659057,47.16631827851603,3,145042,2.7431083129791043,411.3819677336851,Cape Cod,1,No,0,Gas,Central,3,2,1,9,FR3,South,8,29.093472446641425,7,87,2.7199297626023924,1987.0,84,453397.5139198197
1,2,1041,0.601964338706354,1947,Suburban,1.8939542778508813,57.16276933611655,4,157922,2.7270668839356715,337.72780901162525,Cape Cod,3,No,1,Solar,Central,2,2,4,6,FR2,South,9,23.437122166828324,3,39,8.512723869021046,1983.0,75,238029.89821597893
2,2,1936,0.45476742874479215,1945,Rural,0.6078199597558984,4.640288601512566,7,122447,2.9412250851106228,43.93316546597137,Cape Cod,3,No,2,Solar,None,4,3,3,4,Inside,West,6,12.834177822199434,9,84,3.9411457618546053,1973.0,77,383411.82778902154
5,1,4300,0.5706307388310281,1989,Rural,3.5417862927443897,62.39595094320143,2,113402,2.2505366471133357,341.5400867370677,Bungalow,3,No,0,Gas,Window,2,1,3,6,CulDSac,East,9,10.450364686280652,4,93,7.096823230573113,1992.0,33,858054.7448119186
2,1,1548,0.5450195309829684,1947,Suburban,1.567342847277848,62.60981019870467,10,72607,1.7557542941543551,290.2596383381851,Bungalow,0,Yes,2,Oil,Window,2,1,2,13,CulDSac,South,4,2.522101073474538,5,10,1.4774857841411426,1995.0,75,310602.6540726274
2,2,3973,0.38269284153619376,1938,Suburban,1.4173988732304414,89.12007974018094,4,188693,0.9157792505227059,297.2750505725224,Cape Cod,3,No,0,Solar,Central,2,3,1,5,CulDSac,North,5,12.780445960674866,8,8,7.558381253766747,1988.0,84,766633.2131728843
2,3,1059,0.6935997440822993,2004,Rural,4.9900895322354755,50.56563574302194,4,42823,2.2634513991185434,145.4319675648493,Contemporary,0,No,1,Gas,Central,3,4,3,14,FR2,West,1,5.103433633088071,3,11,5.489826490248694,1979.0,18,259732.22066110818
2,1,992,0.7705767868705712,1903,Suburban,4.304880732630607,7.7144374086061,1,59986,1.2289442918998268,133.24860000642263,Cape Cod,3,Yes,2,Oil,Window,1,4,4,8,FR3,West,9,8.002874048427838,8,25,2.686116399104609,2017.0,119,130582.88297581588
3,1,4538,0.06389684593379193,1929,Urban,2.0988953100024212,30.619592048208123,10,151682,1.207368920093328,381.26755602701,Bungalow,1,Yes,0,Electric,Window,1,2,3,11,Inside,South,9,26.810659808731856,1,37,4.945039639589051,1991.0,93,895023.2308856623
1,1,2387,0.2468801847804344,1929,Suburban,4.9032799183008455,65.56294121143175,8,94325,1.0957194411201703,128.40674050861955,Colonial,1,No,0,Oil,Window,2,3,1,8,CulDSac,South,9,29.07150612958096,8,2,6.969436258397035,2003.0,93,432710.0399697368
4,2,2857,0.72757407467917,1921,Suburban,3.2855547947541472,23.92588627514639,1,157925,2.6878051433786254,223.13112590494933,Cape Cod,3,Yes,1,Gas,Window,3,4,4,4,FR3,Central,3,28.48249051373993,8,96,0.11886408847383678,1964.0,101,556487.5730013029
2,2,1738,0.41728916400214244,1974,Urban,3.7359100142108255,28.052782185540092,8,87771,2.6699111167053955,347.39449929939235,Cape Cod,3,Yes,2,Oil,Central,1,1,1,6,Corner,Central,8,6.203992732380032,6,14,6.374670588141295,2016.0,48,429143.7745132326
5,2,4408,0.6793597495945278,1965,Suburban,0.25441391110283684,82.04690163608535,7,84973,2.0774261121751456,39.80812566371888,Cape Cod,0,Yes,2,Gas,Central,4,3,3,8,Corner,North,3,27.076379142942024,5,46,5.415907782732744,2017.0,57,858967.9550956938
2,2,3054,0.37961452674783047,2007,Suburban,0.6958657708054798,58.4319731762709,9,175762,1.6824524534268397,297.2741913058286,Cape Cod,2,No,2,Solar,Central,4,4,3,10,Inside,West,6,4.674406376557822,9,4,2.202861677467326,1990.0,15,697109.124089156
5,3,2066,0.4212173947131552,1911,Rural,3.2021171198315685,50.852743177357254,8,69107,2.1802861502469977,294.6881863240586,Ranch,0,No,1,Electric,Window,3,1,3,8,CulDSac,East,5,15.475976132346421,6,53,7.529810739761968,1989.0,111,415766.6972388617
3,3,4274,0.20074493000520066,1993,Suburban,4.505217514982471,31.845196680580436,5,87888,2.018073625745977,342.11435544401274,Cape Cod,1,Yes,0,Solar,None,4,3,1,13,Corner,East,8,19.488069334299016,1,23,3.0346098463320113,1998.0,29,855559.0629602985
5,2,1977,0.295319468682852,1935,Suburban,3.156344257829219,73.09280359330333,8,40956,1.5393356208084683,184.96404765282932,Bungalow,3,Yes,0,Solar,Window,4,2,4,8,FR3,West,3,14.142772756462355,6,10,2.768609315465648,1954.0,87,439144.96762748074
4,3,3197,0.6251411696322079,1917,Urban,0.7567219821630597,28.771843449002933,10,116839,1.4490771687140858,224.48988703191986,Bungalow,1,No,2,Gas,Window,4,2,3,10,FR3,North,1,28.57920434479585,1,32,4.712183489993227,2001.0,105,653431.3210355509
1,1,741,0.46150495574940803,1989,Rural,0.6672242266069908,73.70635176441752,3,197605,1.4569857703633755,164.9846569723468,Ranch,2,No,0,Gas,None,1,1,3,11,Corner,Central,9,10.32977533120235,6,86,6.761496784223647,1965.0,33,192769.64449490095
5,1,3259,0.7855875487973654,1952,Rural,4.236510889538,7.010148026744201,10,131131,1.9728335078900956,404.0841235943879,Cape Cod,0,Yes,2,Gas,None,4,4,3,11,CulDSac,Central,9,16.057641061392875,3,73,9.288459758762544,2005.0,70,674194.662525433
5,1,1439,0.8599557071914257,1970,Rural,0.7825814596687801,86.45413415820836,7,97594,2.1191733903020644,65.30538001806624,Contemporary,1,No,1,Gas,Window,2,4,2,10,Inside,Central,3,2.7257730966500766,6,56,1.4135724313210396,2015.0,52,335603.5251005036
1,2,4218,0.5645640973059218,1900,Suburban,2.649136606469725,49.95664633759328,4,41519,1.629354383788605,481.4769767876649,Cape Cod,0,No,1,Solar,None,2,3,2,6,CulDSac,East,2,25.64062511230563,6,51,3.9646812075173363,1964.0,122,698825.0542105421
4,1,4517,0.7703539274532561,1957,Rural,0.28185526781528114,43.850801669897,5,192187,2.921728625532608,317.4180779896087,Bungalow,3,Yes,1,Gas,None,4,1,4,14,FR2,East,4,12.694220180346367,1,63,0.6698959251262993,2000.0,65,874978.5120986112
2,3,1195,0.3415592875348415,1989,Urban,0.4952818602167691,61.10234115419245,9,31832,0.7096142950112025,443.45336219608794,Colonial,1,Yes,2,Gas,None,2,4,1,5,Corner,North,8,21.165697409963922,9,42,7.585507474717424,1982.0,33,306053.6227161088
5,2,2504,0.44422265463007427,1986,Rural,3.394506511450038,62.419207289627046,7,143922,1.3676175648844424,213.11572913238214,Colonial,2,No,0,Solar,Window,1,2,3,4,FR2,East,6,20.626246115957837,8,91,4.477328896813607,1968.0,36,580141.8880596143
1,3,880,0.7271387924059894,1989,Urban,3.476988911094832,13.203517688999556,4,135474,1.5476867078136023,166.13953519599832,Contemporary,0,No,1,Electric,Window,3,1,3,9,Corner,South,1,20.44975533861028,2,80,7.069291351881851,2004.0,33,248885.27955131468
3,1,1023,0.4169013931761791,2008,Rural,1.7732000923813678,75.62335898162132,6,99715,0.5423033586623578,450.36290506199174,Cape Cod,0,No,2,Electric,None,2,2,1,12,Inside,East,8,15.45467922334451,2,43,3.221944239762873,1999.0,14,257311.3737340706
1,1,4965,0.6090796884010394,1905,Rural,1.1564878496909194,27.592829795006292,10,101835,1.412392969170563,49.43651443815139,Ranch,2,Yes,2,Oil,Central,4,1,1,6,CulDSac,Central,5,8.6868043211613,5,89,8.443172414063234,2001.0,117,914079.0078508239
3,1,4849,0.22610414012838592,1969,Urban,4.0871803267108096,90.4961880169914,7,103366,1.1842747929321065,58.5536157526389,Cape Cod,1,Yes,1,Solar,None,3,3,4,8,CulDSac,North,6,18.9402894775609,2,88,5.348280782401147,1997.0,53,958248.2372031852
4,2,2350,0.6197827492219731,1943,Rural,1.163805824402463,81.78506634148324,10,67570,1.765090675568702,149.67338824233866,Contemporary,1,Yes,1,Gas,None,3,4,1,12,Corner,West,5,28.872849362430934,1,35,9.43607821823655,1952.0,79,479446.1861008899
2,3,2567,0.8684380218655489,1971,Rural,2.755932641365261,34.62660415347485,9,167687,1.341026367958173,479.8874908831592,Contemporary,0,Yes,1,Oil,Window,4,4,3,12,FR3,West,5,25.10150305041626,2,11,0.7881463914403419,1966.0,51,557317.9607201522
1,2,4688,0.8752076578322544,1923,Rural,4.844223320228237,80.77392932007145,4,68311,2.315455337366153,316.53430493255354,Contemporary,2,No,0,Electric,Central,2,4,4,10,FR2,North,3,3.708662830836409,5,55,5.1427682454207435,1984.0,99,869597.1467633711
5,2,4778,0.7381271860130627,1985,Suburban,0.8244769455256805,35.63904992999042,10,120245,1.7748312385191212,277.0968483076991,Colonial,0,Yes,0,Electric,None,1,2,2,7,CulDSac,South,4,1.1840283468032275,7,2,7.664552459976987,1983.0,37,994672.6690212046
4,1,3546,0.7584657101223198,1918,Urban,4.710293710724073,10.094768163604062,3,133187,0.824405583740661,352.6781681777103,Cape Cod,0,Yes,2,Solar,Central,2,4,4,14,CulDSac,West,5,15.219655027677824,5,49,6.001526480736147,1978.0,104,677271.6935488817
1,2,2049,0.5800310728931657,2000,Rural,0.9961759600364765,96.1888238725708,8,53434,2.375153310360868,208.7372780390831,Cape Cod,3,No,1,Gas,Window,2,1,4,5,Corner,Central,2,23.386965875584714,1,28,0.23194140426842758,2011.0,22,469152.82780161756
